id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
161231,3424608,1779111514071,-3.4,8.47,3.48,0.1875,2.75,-1.5,-0.4529419,-0.11584473,-0.56036377,-0.6837158,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161233,3424623,1779111514072,-3.47,8.45,3.46,0.0,2.5,-0.875,-0.4527588,-0.115478516,-0.5605469,-0.6837158,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161234,3424647,1779111514097,-3.32,8.47,3.37,0.0,-0.4375,-0.625,-0.45281982,-0.11529541,-0.5605469,-0.6836548,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161237,3424669,1779111514127,-3.27,8.37,3.35,-0.25,-1.0625,-0.4375,-0.45220947,-0.11480713,-0.5606079,-0.68414307,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161239,3424695,1779111514157,-3.29,8.45,3.43,-0.125,-0.125,-0.3125,-0.4522705,-0.114868164,-0.5605469,-0.68414307,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161240,3424703,1779111514158,-3.41,8.41,3.55,0.3125,2.3125,0.3125,-0.4520874,-0.11462402,-0.56066895,-0.6842041,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161243,3424733,1779111514187,-3.49,8.42,3.54,0.9375,1.875,1.0625,-0.45184326,-0.11450195,-0.560791,-0.68426514,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161244,3424743,1779111514188,-3.41,8.44,3.47,1.125,0.625,1.5625,-0.45159912,-0.11456299,-0.56085205,-0.6843872,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161246,3424766,1779111514217,-3.34,8.49,3.49,0.75,-0.125,2.25,-0.45135498,-0.11480713,-0.56085205,-0.6845093,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161249,3424783,1779111514248,-3.28,8.39,3.49,0.625,-1.1875,2.125,-0.45117188,-0.11517334,-0.56073,-0.68463135,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161250,3424805,1779111514250,-3.09,8.35,3.45,1.1875,-1.8125,1.75,-0.4508667,-0.115478516,-0.56066895,-0.68481445,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161252,3424830,1779111514279,-3.12,8.4,3.49,2.0,-0.6875,1.0,-0.45080566,-0.1159668,-0.56066895,-0.68481445,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161255,3424845,1779111514311,-3.17,8.52,3.54,2.9375,-1.8125,0.5625,-0.45080566,-0.11645508,-0.56073,-0.6846924,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161257,3424875,1779111514339,-3.03,8.8,3.55,5.125,-4.875,1.25,-0.4506836,-0.11785889,-0.5609741,-0.6843262,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161258,3424893,1779111514341,-2.6,8.83,3.24,8.0,-8.3125,3.0625,-0.45098877,-0.11968994,-0.5611572,-0.6836548,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161261,3424920,1779111514369,-2.57,8.85,3.13,9.875,-3.9375,3.25,-0.45092773,-0.12133789,-0.5617676,-0.68292236,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161263,3424937,1779111514404,-2.73,8.75,3.02,9.9375,4.4375,2.25,-0.45025635,-0.12207031,-0.5630493,-0.68218994,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161266,3424958,1779111514429,-3.66,8.63,3.17,9.125,12.8125,2.3125,-0.44873047,-0.1217041,-0.5649414,-0.68170166,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161267,3424982,1779111514431,-3.85,8.56,3.03,7.0625,7.625,3.3125,-0.44726562,-0.12145996,-0.5664673,-0.6813965,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161269,3425001,1779111514459,-3.54,8.25,2.91,4.0,-1.4375,4.0625,-0.4467163,-0.12213135,-0.5670166,-0.6812134,2026-05-18T18:11:09.497317,4,Device1hookfront,1
161272,3425021,1779111514489,-3.56,8.02,2.9,1.6875,-4.25,3.625,-0.44604492,-0.12261963,-0.56695557,-0.6815796,2026-05-18T18:11:09.497317,4,Device1hookfront,1
