id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
157486,14446767,1779111229634,0.009643041,0.4990279,-9.657433,-0.17331973,0.123901606,0.068739444,177.01915,-0.020124808,165.19273,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157492,14446828,1779111229693,0.009643041,0.5038135,-9.659825,-0.033319727,0.053901672,-0.07126056,177.00955,-0.09511837,165.19276,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157498,14446917,1779111229750,-0.026249299,0.5085992,-9.667004,-0.17331973,0.053901672,-0.0012605488,177.00311,-0.019776637,165.19278,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157504,14446977,1779111229809,-0.026249299,0.48945665,-9.667004,-0.10331973,0.053901672,-0.07126056,177.04008,0.046114475,165.19281,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157510,14447038,1779111229870,0.0048573953,0.5038135,-9.662218,-0.24331972,0.19390154,-0.07126056,177.0161,-0.025706053,165.19284,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157513,14447097,1779111229928,-0.0118923625,0.5085992,-9.645469,-0.17331973,0.19390154,-0.0012605488,176.99054,0.045425538,165.19283,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157521,14447158,1779111229993,0.0024645727,0.5038135,-9.664611,-0.033319727,0.19390154,-0.21126054,177.01993,-0.024244541,165.19292,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157527,14447217,1779111230052,0.0048573953,0.4990279,-9.659825,-0.10331973,0.053901672,-0.14126055,177.09357,-0.038894817,165.19293,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157533,14447277,1779111230109,0.0120358635,0.5397059,-9.662218,-0.10331973,0.053901672,-0.0012605488,177.01846,-0.047273543,165.193,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
157538,14447337,1779111230168,-0.0118923625,0.49184945,-9.650253,-0.24331972,0.123901606,-0.0012605488,177.0544,0.019134702,165.19298,0.0,2026-05-18T18:11:05.264173,3,Device1Uppercut,3
