id,session_id,session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
172163,15068834,1779111966052,-0.054900654,0.24188061,-9.4229355,0.110599816,-0.11928129,-0.0672003,178.53262,0.31881988,225.54906,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172169,15068894,1779111966112,-0.0596863,0.24905907,-9.408579,0.110599816,-0.04928112,0.0027996898,178.4767,0.36970714,225.54874,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172175,15068955,1779111966173,-0.06207913,0.22752365,-9.413364,-0.02940023,-0.04928112,-0.0672003,178.55214,0.37408993,225.54924,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172180,15069014,1779111966232,-0.0596863,0.23470213,-9.415757,0.040599823,-0.11928129,-0.0672003,178.61806,0.33777633,225.54968,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172187,15069075,1779111966293,-0.047722194,0.2514519,-9.415757,0.18059975,0.020718813,0.07279968,178.54611,0.31463176,225.54924,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172193,15069134,1779111966353,-0.054900654,0.23230931,-9.420543,0.18059975,0.090718746,0.0027996898,178.61467,0.34640178,225.54962,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172198,15069194,1779111966418,-0.064471945,0.23948777,-9.425328,0.040599823,0.020718813,-0.0672003,178.55118,0.38746393,225.54924,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172204,15069254,1779111966474,-0.05250784,0.23948777,-9.403793,0.040599823,0.020718813,0.0027996898,178.54012,0.31266946,225.54918,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172211,15069314,1779111966534,-0.047722194,0.23709494,-9.413364,0.040599823,0.020718813,-0.1372003,178.58597,0.2528071,225.54947,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172217,15069375,1779111966592,-0.050115008,0.23709494,-9.415757,0.110599816,0.090718746,0.07279968,178.54977,0.3191538,225.54926,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172222,15069434,1779111966652,-0.05250784,0.24188061,-9.413364,0.110599816,0.020718813,0.0027996898,178.47429,0.32028925,225.54883,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172228,15069495,1779111966717,-0.057293486,0.24427342,-9.4229355,0.040599823,-0.04928112,-0.0672003,178.53659,0.36303535,225.54922,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172234,15069554,1779111966773,-0.057293486,0.23948777,-9.41815,0.040599823,-0.04928112,-0.1372003,178.56827,0.29494783,225.54945,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172240,15069615,1779111966832,-0.054900654,0.22991648,-9.415757,-0.02940023,-0.11928129,-0.1372003,178.617,0.3527125,225.54977,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172246,15069674,1779111966891,-0.06207913,0.24188061,-9.413364,-0.02940023,0.020718813,0.0027996898,178.54419,0.37317893,225.54932,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172251,15069734,1779111966951,-0.05250784,0.24188061,-9.420543,-0.02940023,-0.04928112,-0.0672003,178.52394,0.30035356,225.54922,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172257,15069794,1779111967013,-0.05250784,0.23709494,-9.427721,-0.02940023,0.020718813,-0.0672003,178.59074,0.33549488,225.5496,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172263,15069854,1779111967072,-0.050115008,0.24905907,-9.4229355,0.040599823,0.020718813,-0.0672003,178.51822,0.31410545,225.54922,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172269,15069915,1779111967133,-0.05250784,0.23709494,-9.425328,0.040599823,-0.18928123,-0.0672003,178.59315,0.3233075,225.54967,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172274,15069974,1779111967194,-0.047722194,0.24188061,-9.437292,-0.09940022,-0.11928129,-0.0672003,178.52682,0.2869505,225.54933,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
172280,15070035,1779111967251,-0.054900654,0.23948777,-9.413364,-0.02940023,-0.04928112,-0.1372003,178.55087,0.35861573,225.54951,0.0,2026-05-18T18:11:22.954065,7,Boxinghookdevice3,4
