session_name,device_id,body_location,device_ts_ms,wall_clock_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
2b,4,Right Wrist,30353424,1779734325342,11.200105,-12.4643135,1.5218352,-126.55496,2.5211115,23.533728,-116.872665,-57.592094,199.66086,0.0
2b,1,Left Ankle,4350490,1779734325373,-9.57,-1.25,-1.38,0.375,-5.75,0.4375,-0.578125,0.42840576,-0.6279297,-0.2965088
2b,1,Left Ankle,4350507,1779734325374,-9.79,-1.16,-1.37,1.0625,-5.0,0.375,-0.57873535,0.42803955,-0.62750244,-0.29681396
2b,3,Left Wrist,4150527,1779734325380,16.221148,-5.220842,2.4885356,34.555775,8.7997,58.90922,-92.089195,-55.36738,317.81537,0.0
2b,4,Right Wrist,30353485,1779734325401,13.34886,-7.4920278,1.5290138,-160.01495,-16.37889,22.553728,-116.84771,-57.60217,199.59343,0.0
2b,1,Left Ankle,4350533,1779734325401,-9.51,-1.2,-1.24,1.25,-3.25,0.0,-0.57928467,0.42767334,-0.62713623,-0.29699707
2b,1,Left Ankle,4350548,1779734325424,-9.75,-1.21,-1.2,1.125,-1.5625,0.0,-0.5797119,0.4274292,-0.6268921,-0.2970581
2b,1,Left Ankle,4350573,1779734325432,-9.61,-1.27,-1.15,1.5625,-1.0,0.0,-0.58013916,0.42712402,-0.626709,-0.2970581
2b,3,Left Wrist,4150586,1779734325439,19.26003,-16.826033,3.5653057,202.34578,35.399696,81.659225,-91.91761,-55.308292,317.7248,0.0
2b,1,Left Ankle,4350592,1779734325458,-9.62,-1.28,-1.02,1.8125,-0.0625,0.625,-0.58062744,0.4267578,-0.6265259,-0.2970581
2b,4,Right Wrist,30353544,1779734325465,14.432809,-9.860922,1.7276179,-70.97496,23.52111,-15.526272,-116.773834,-57.61848,199.5075,0.0
2b,1,Left Ankle,4350632,1779734325490,-9.81,-1.16,-0.91,-0.5625,1.8125,1.5,-0.58166504,0.42590332,-0.6259155,-0.29748535
2b,1,Left Ankle,4350613,1779734325491,-9.69,-1.3,-1.03,1.6875,0.5,0.875,-0.58117676,0.4263916,-0.62628174,-0.2970581
2b,2,Right Ankle,1392649,1779734325498,-8.248711,0.81150204,4.57747,-3.7833622,-2.8537598,3.707619,25.427156,67.772934,242.66858,0.0
